case_id,item_id,account_segment,account_industry,health_score,open_escalation_count,product_archetype,product_family,charge_model,gross_margin_percent,gross_margin_band,strategic_product_tier,attach_product_type,is_core_product,usage_percent,active_user_percent,login_trend_30d,ticket_count_90d,sev1_count_90d,csat_score,current_quantity,current_discount_percent,current_arr,list_unit_price,net_unit_price,payment_risk_band,adoption_band,demo_scenario_key,rule_risk_score,rule_disposition,observed_renewal_outcome,observed_discount_accepted,observed_reviewer_override,observed_arr_delta_percent,risk_label,expansion_label
syn_case_0238,syn_item_0838,ENTERPRISE,TELECOM,62.7,4,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,39.2,30.1,-4.5,15,4,2.3,1,19.7,120430.0,150000,120430.0,LOW,WEAK,CUSTOMER_RISK_ESCALATION,89,ESCALATE,WON,1,1,-18.1,100,0
syn_case_0239,syn_item_0839,STRATEGIC,TELECOM,63.3,4,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,88.9,82.9,9.7,2,1,3.9,25,18.4,978783.3,48000,39151.3,LOW,STRONG,BASE_CASE,9,RENEW,EXPANDED,1,0,21.2,0,1
syn_case_0240,syn_item_0840,STRATEGIC,RETAIL,67.2,0,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,68.7,69.4,10.8,0,0,4.2,10,11.6,53053.0,6000,5305.3,LOW,MODERATE,BASE_CASE,0,RENEW,WON,1,0,5.2,8.6,1
syn_case_0241,syn_item_0841,ENTERPRISE,HEALTHCARE,76.0,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,26.1,40.4,-11.8,9,2,3.6,5,9.3,408024.4,90000,81604.9,LOW,WEAK,ADOPTION_DECLINE,58,RENEW_WITH_CONCESSION,WON,1,0,-7.8,63.7,0
syn_case_0242,syn_item_0842,ENTERPRISE,TELECOM,97.8,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,63.3,91.6,11.6,0,1,4.4,3,16.6,120110.7,48000,40036.9,MEDIUM,MODERATE,BASE_CASE,0,RENEW,WON,1,0,-3.1,0,0
syn_case_0243,syn_item_0843,STRATEGIC,ENERGY,75.4,0,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,68.9,75.7,7.7,4,0,4.8,1,32.9,60348.2,90000,60348.2,HIGH,MODERATE,BASE_CASE,9,RENEW,WON,0,0,-7.1,12.5,0
syn_case_0244,syn_item_0844,STRATEGIC,TELECOM,14.2,8,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,69.9,67.0,-10.8,14,1,2.5,1,16.0,10077.1,12000,10077.1,LOW,MODERATE,CUSTOMER_RISK_ESCALATION,52,RENEW,WON,1,0,4.7,48.8,0
syn_case_0245,syn_item_0845,STRATEGIC,ENERGY,57.4,7,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,58.4,66.9,0.6,14,1,2.9,1,26.2,885.2,1200,885.2,MEDIUM,MODERATE,CUSTOMER_RISK_ESCALATION,51,RENEW,WON,1,0,0.9,49.3,0
syn_case_0246,syn_item_0846,STRATEGIC,ENERGY,88.0,0,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,77.8,86.1,16.2,1,0,4.5,2,18.1,245783.9,150000,122892.0,MEDIUM,STRONG,BASE_CASE,0,RENEW,WON,1,0,-1.9,0,0
syn_case_0247,syn_item_0847,COMMERCIAL,ENERGY,65.5,1,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,49.4,59.5,-22.7,3,1,3.5,1,15.0,40789.8,48000,40789.8,LOW,MODERATE,ADOPTION_DECLINE,26,RENEW,WON,1,0,-0.0,28.6,0
syn_case_0248,syn_item_0848,STRATEGIC,HEALTHCARE,92.6,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,77.7,78.8,-0.3,0,0,4.3,1,15.7,2022.7,2400,2022.7,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,15.5,0.4,1
syn_case_0249,syn_item_0849,ENTERPRISE,TECHNOLOGY,68.6,3,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,64.1,70.3,14.6,4,1,5.0,25,18.6,1831179.3,90000,73247.2,LOW,MODERATE,BASE_CASE,1,RENEW,WON,1,0,-0.1,0,0
syn_case_0250,syn_item_0850,ENTERPRISE,MANUFACTURING,63.1,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,93.2,61.9,0.9,0,1,4.7,5,18.7,9755.1,2400,1951.0,LOW,VERY_STRONG,BASE_CASE,3,EXPAND,EXPANDED,1,0,7.9,2.5,1
syn_case_0251,syn_item_0851,ENTERPRISE,MANUFACTURING,80.0,0,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,89.7,84.2,7.7,1,0,4.7,1,29.9,1682.6,2400,1682.6,LOW,STRONG,MARGIN_RECOVERY,0,RENEW,EXPANDED,1,0,20.9,0,1
syn_case_0252,syn_item_0852,STRATEGIC,PUBLIC_SECTOR,83.4,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,83.7,69.6,5.7,2,1,3.9,2,14.3,4114.8,2400,2057.4,LOW,STRONG,BASE_CASE,6,RENEW,EXPANDED,1,0,24.3,12.2,1
syn_case_0253,syn_item_0853,STRATEGIC,HEALTHCARE,64.1,1,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,80.6,59.9,6.4,4,0,4.0,2,25.3,1793.8,1200,896.9,LOW,STRONG,BASE_CASE,8,RENEW,WON,1,0,8.2,16.3,0
syn_case_0254,syn_item_0854,STRATEGIC,TECHNOLOGY,51.3,5,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,49.8,35.2,-2.6,15,4,3.1,1,21.0,37897.9,48000,37897.9,LOW,MODERATE,CUSTOMER_RISK_ESCALATION,73,ESCALATE,CONTRACTED,1,0,-11.0,70.2,0
syn_case_0255,syn_item_0855,ENTERPRISE,FINANCIAL_SERVICES,73.4,1,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,90.6,97.1,32.0,0,0,4.6,10,23.1,9228.3,1200,922.8,LOW,STRONG,EXPANSION_UPSIDE,0,RENEW,EXPANDED,1,0,15.3,0,1
syn_case_0256,syn_item_0856,STRATEGIC,TECHNOLOGY,92.8,0,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,124.5,96.6,30.7,3,0,4.6,10,16.4,20068.2,2400,2006.8,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,26.6,7.7,1
syn_case_0257,syn_item_0857,MID_MARKET,FINANCIAL_SERVICES,52.1,1,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,66.0,86.0,2.3,3,1,4.4,100,12.8,104591.8,1200,1045.9,LOW,MODERATE,BASE_CASE,13,RENEW,EXPANDED,1,0,12.7,21.2,1
syn_case_0258,syn_item_0858,COMMERCIAL,TECHNOLOGY,97.1,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,87.3,58.9,14.8,1,1,3.9,1,12.9,78407.1,90000,78407.1,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,3.4,5.4,1
syn_case_0259,syn_item_0859,ENTERPRISE,PUBLIC_SECTOR,56.6,6,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,34.2,27.5,-13.2,15,1,3.3,10,12.6,419657.3,48000,41965.7,LOW,WEAK,CUSTOMER_RISK_ESCALATION,77,RENEW_WITH_CONCESSION,CONTRACTED,1,0,-2.9,75.7,0
syn_case_0260,syn_item_0860,ENTERPRISE,HEALTHCARE,63.5,4,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,64.4,61.9,15.6,2,0,4.2,1,6.6,44811.2,48000,44811.2,MEDIUM,MODERATE,BASE_CASE,10,RENEW,EXPANDED,1,0,9.7,6.5,1
syn_case_0261,syn_item_0861,ENTERPRISE,MANUFACTURING,83.3,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,84.7,77.3,-3.1,2,1,4.2,1,18.1,982.7,1200,982.7,MEDIUM,STRONG,BASE_CASE,3,RENEW,EXPANDED,1,0,20.3,0,1
syn_case_0262,syn_item_0862,STRATEGIC,PUBLIC_SECTOR,83.1,0,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,62.9,84.2,13.4,5,0,4.4,50,25.1,5619323.1,150000,112386.5,HIGH,MODERATE,MARGIN_RECOVERY,17,RENEW,WON,1,0,9.4,16.9,0
syn_case_0263,syn_item_0863,COMMERCIAL,FINANCIAL_SERVICES,39.8,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,37.4,49.7,-8.9,3,0,3.4,100,18.0,196815.6,2400,1968.2,HIGH,WEAK,ADOPTION_DECLINE,41,RENEW,WON,1,0,-3.5,29.3,0
syn_case_0264,syn_item_0864,STRATEGIC,RETAIL,80.6,0,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,69.7,90.6,10.8,3,1,3.9,25,25.8,1669224.3,90000,66769.0,LOW,MODERATE,BASE_CASE,9,RENEW,EXPANDED,1,0,26.9,0,1
syn_case_0265,syn_item_0865,MID_MARKET,HEALTHCARE,76.0,0,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,75.9,63.9,3.5,1,1,4.0,10,15.0,1274438.1,150000,127443.8,LOW,STRONG,BASE_CASE,3,RENEW,WON,1,0,-3.4,0,0
syn_case_0266,syn_item_0866,MID_MARKET,ENERGY,70.5,4,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,91.5,88.3,13.8,3,0,4.2,1,13.0,2089.0,2400,2089.0,LOW,STRONG,EXPANSION_UPSIDE,0,RENEW,EXPANDED,1,0,13.4,10.7,1
syn_case_0267,syn_item_0867,COMMERCIAL,RETAIL,98,0,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,81.0,88.9,16.6,0,0,4.4,1,13.0,10436.7,12000,10436.7,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,5.9,1.6,0
syn_case_0268,syn_item_0868,ENTERPRISE,ENERGY,64.6,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,63.3,75.9,14.4,2,1,3.9,1,6.6,84055.3,90000,84055.3,LOW,MODERATE,BASE_CASE,13,RENEW,WON,1,0,-6.9,21.7,0
syn_case_0269,syn_item_0869,COMMERCIAL,HEALTHCARE,29.2,5,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,66.4,46.4,-10.2,17,4,2.9,10,0,900000.0,90000,90000.0,LOW,MODERATE,CUSTOMER_RISK_ESCALATION,64,ESCALATE,WON,1,0,-15.1,61.2,0
syn_case_0270,syn_item_0870,COMMERCIAL,ENERGY,88.2,0,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,73.2,89.3,-0.5,1,1,4.5,5,0,750000.0,150000,150000.0,MEDIUM,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,21.0,2.0,1
syn_case_0271,syn_item_0871,STRATEGIC,RETAIL,79.9,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,91.9,87.6,9.1,0,0,4.0,5,10.4,53766.5,12000,10753.3,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,14.4,0,1
syn_case_0272,syn_item_0872,ENTERPRISE,PUBLIC_SECTOR,57.2,2,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,28.5,57.5,-4.7,8,0,3.7,1,0,150000.0,150000,150000.0,LOW,WEAK,ADOPTION_DECLINE,44,RENEW,WON,1,0,-1.6,47.5,0
syn_case_0273,syn_item_0873,ENTERPRISE,TECHNOLOGY,91.0,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,96.9,79.2,26.4,1,0,4.6,5,23.0,9241.5,2400,1848.3,MEDIUM,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,14.8,0,1
syn_case_0274,syn_item_0874,MID_MARKET,PUBLIC_SECTOR,66.9,1,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,109.2,93.8,14.6,0,0,4.6,1,15.3,5079.2,6000,5079.2,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,23.5,2.0,1
syn_case_0275,syn_item_0875,ENTERPRISE,FINANCIAL_SERVICES,64.4,2,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,21.0,31.9,-14.7,4,2,3.0,100,10.5,8052633.5,90000,80526.3,LOW,WEAK,ADOPTION_DECLINE,86,ESCALATE,CONTRACTED,1,0,-18.4,74.7,0
syn_case_0276,syn_item_0876,STRATEGIC,TECHNOLOGY,95.7,0,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,86.9,82.6,3.1,3,1,4.6,5,14.1,386517.2,90000,77303.4,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,11.8,0,1
syn_case_0277,syn_item_0877,MID_MARKET,HEALTHCARE,84.8,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,63.1,86.6,11.2,2,0,4.7,10,6.2,450065.5,48000,45006.5,LOW,MODERATE,BASE_CASE,0,RENEW,EXPANDED,1,0,22.4,7.0,1
syn_case_0278,syn_item_0878,COMMERCIAL,HEALTHCARE,93.5,0,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,63.2,83.3,11.3,3,1,4.0,1,10.1,21565.1,24000,21565.1,MEDIUM,MODERATE,BASE_CASE,1,RENEW,EXPANDED,1,0,19.2,0,1
syn_case_0279,syn_item_0879,MID_MARKET,PUBLIC_SECTOR,75.5,0,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,56.6,39.2,-9.4,3,2,3.6,5,19.1,194137.0,48000,38827.4,MEDIUM,MODERATE,ADOPTION_DECLINE,24,RENEW,WON,1,0,-3.0,27.6,0
syn_case_0280,syn_item_0880,STRATEGIC,MANUFACTURING,66.3,2,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,69.0,72.4,14.4,4,0,3.9,1,20.5,119313.0,150000,119313.0,LOW,MODERATE,BASE_CASE,0,RENEW,EXPANDED,1,0,18.5,0,1
syn_case_0281,syn_item_0881,STRATEGIC,HEALTHCARE,72.6,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,69.3,58.1,14.9,1,1,4.0,5,33.4,7990.5,2400,1598.1,LOW,MODERATE,MARGIN_RECOVERY,15,RENEW,WON,1,0,1.4,0,0
syn_case_0282,syn_item_0882,COMMERCIAL,FINANCIAL_SERVICES,54.3,1,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,63.4,63.2,9.8,2,0,4.6,3,13.7,3106.0,1200,1035.3,LOW,MODERATE,BASE_CASE,4,RENEW,EXPANDED,1,0,11.2,0,1
syn_case_0283,syn_item_0883,ENTERPRISE,ENERGY,69.6,1,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,67.2,61.6,-2.8,4,0,4.0,1,29.1,17010.2,24000,17010.2,MEDIUM,MODERATE,BASE_CASE,6,RENEW,EXPANDED,1,0,6.3,2.1,1
syn_case_0284,syn_item_0884,STRATEGIC,RETAIL,98,0,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,88.3,87.0,1.3,1,0,4.5,25,14.6,51249.0,2400,2050.0,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,24.8,0,1
syn_case_0285,syn_item_0885,MID_MARKET,TECHNOLOGY,58.2,3,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,40.7,49.3,-27.4,9,0,2.8,25,17.5,49507.2,2400,1980.3,LOW,WEAK,ADOPTION_DECLINE,44,RENEW,WON,1,0,1.4,50.3,0
syn_case_0286,syn_item_0886,STRATEGIC,MANUFACTURING,27.1,4,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,55.7,49.1,-6.8,8,0,3.1,1,10.5,42943.3,48000,42943.3,MEDIUM,MODERATE,ADOPTION_DECLINE,37,RENEW,EXPANDED,1,0,14.2,39.7,1
syn_case_0287,syn_item_0887,STRATEGIC,HEALTHCARE,40.8,4,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,21.9,33.9,-12.3,5,0,3.4,1,9.1,1090.8,1200,1090.8,HIGH,WEAK,ADOPTION_DECLINE,77,RENEW_WITH_CONCESSION,WON,1,1,-1.7,90.5,0
syn_case_0288,syn_item_0888,COMMERCIAL,FINANCIAL_SERVICES,71.8,3,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,76.1,62.0,8.3,4,1,4.0,5,11.8,10579.9,2400,2116.0,LOW,STRONG,BASE_CASE,6,RENEW,WON,1,0,-3.7,0,0
syn_case_0289,syn_item_0889,MID_MARKET,FINANCIAL_SERVICES,78.1,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,86.0,84.0,13.6,0,1,3.9,1,17.2,124262.0,150000,124262.0,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,22.7,0,1
syn_case_0290,syn_item_0890,MID_MARKET,MANUFACTURING,88.3,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,63.6,90.8,-3.4,3,1,4.5,1,18.8,38982.2,48000,38982.2,LOW,MODERATE,BASE_CASE,0,RENEW,WON,1,0,5.9,1.6,1
syn_case_0291,syn_item_0891,COMMERCIAL,FINANCIAL_SERVICES,64.5,1,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,115.5,95.2,9.2,1,0,4.4,2,23.6,36681.4,24000,18340.7,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,17.7,0,1
syn_case_0292,syn_item_0892,STRATEGIC,ENERGY,93.1,0,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,119.4,96.5,19.6,3,0,5.0,5,26.3,8839.1,2400,1767.8,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,11.1,0,1
syn_case_0293,syn_item_0893,STRATEGIC,RETAIL,90.8,0,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,87.4,67.1,9.1,1,1,4.2,1,5.0,11400.7,12000,11400.7,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,6.5,2.4,1
syn_case_0294,syn_item_0894,STRATEGIC,MANUFACTURING,66.4,4,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,93.2,60.4,5.4,3,1,4.8,2,0.6,95382.4,48000,47691.2,LOW,VERY_STRONG,BASE_CASE,0,EXPAND,EXPANDED,1,0,8.0,0,1
syn_case_0295,syn_item_0895,MID_MARKET,PUBLIC_SECTOR,53.2,3,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,41.7,32.8,-7.6,13,3,3.4,1,17.6,74133.2,90000,74133.2,LOW,WEAK,CUSTOMER_RISK_ESCALATION,77,ESCALATE,CONTRACTED,1,1,-10.7,92.6,0
syn_case_0296,syn_item_0896,COMMERCIAL,MANUFACTURING,81.1,0,USAGE_CLOUD_INFRA,Infrastructure,Annual / Consumption Commit,62,MEDIUM,STRATEGIC,CORE_PLATFORM,1,64.0,70.8,-9.2,7,1,3.4,5,6.3,421864.3,90000,84372.9,HIGH,MODERATE,PAYMENT_APPROVAL_RISK,23,RENEW,EXPANDED,1,0,9.8,11.0,1
syn_case_0297,syn_item_0897,STRATEGIC,RETAIL,88.8,0,COMPLIANCE_GOVERNANCE,Compliance,Annual Subscription,79,HIGH,STRATEGIC,ADD_ON,0,121.4,80.8,22.8,1,0,4.3,1,14.5,41029.1,48000,41029.1,MEDIUM,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,15.2,9.0,1
syn_case_0298,syn_item_0898,ENTERPRISE,PUBLIC_SECTOR,80.4,0,MARKETPLACE_INTEGRATION,Integrations,Annual Subscription,68,MEDIUM,ATTACH,ADD_ON,0,83.9,74.6,7.2,2,1,4.5,1,26.1,110863.7,150000,110863.7,LOW,STRONG,MARGIN_RECOVERY,1,RENEW,WON,1,0,0.2,0.8,0
syn_case_0299,syn_item_0899,STRATEGIC,MANUFACTURING,61.0,4,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,80.1,80.1,12.9,0,0,4.6,1,9.4,2173.5,2400,2173.5,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,25.4,6.8,1
syn_case_0000,syn_item_0900,MID_MARKET,MANUFACTURING,78.1,0,PREMIUM_SUPPORT,Support,Annual Subscription,58,MEDIUM,ATTACH,SUPPORT,0,79.8,90.6,10.2,3,1,4.7,1,19.1,4853.4,6000,4853.4,MEDIUM,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,19.6,0,1
syn_case_0001,syn_item_0901,ENTERPRISE,TECHNOLOGY,53.2,4,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,84.1,79.6,13.5,4,1,4.1,10,29.1,8505.0,1200,850.5,LOW,STRONG,MARGIN_RECOVERY,13,RENEW,WON,1,0,-4.6,0,0
syn_case_0002,syn_item_0902,MID_MARKET,TECHNOLOGY,94.4,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,68.4,84.0,8.0,1,0,4.2,2,12,10560.0,6000,5280.0,LOW,MODERATE,MARGIN_RECOVERY,0,RENEW,WON,1,0,0.7,3.5,0
syn_case_0003,syn_item_0903,ENTERPRISE,RETAIL,72.4,2,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,65.8,76.2,-1.4,1,1,4.1,3,2.7,140170.3,48000,46723.4,LOW,MODERATE,BASE_CASE,2,RENEW,WON,1,0,-1.3,0,0
syn_case_0004,syn_item_0904,MID_MARKET,ENERGY,75.1,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,83.4,87.5,8.5,2,1,4.8,5,18.1,614507.1,150000,122901.4,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,23.5,0,1
syn_case_0005,syn_item_0905,MID_MARKET,MANUFACTURING,89.6,0,PREMIUM_SAAS_SUITE,Applications,Annual Subscription,82,HIGH,STRATEGIC,CORE_SUITE,1,73.3,66.0,4.0,4,1,4.6,1,22.7,18551.9,24000,18551.9,LOW,STRONG,BASE_CASE,0,RENEW,EXPANDED,1,0,13.5,3.4,1
syn_case_0006,syn_item_0906,ENTERPRISE,ENERGY,73.0,3,CORE_SAAS_SEATS,Applications,Per User / Annual,78,HIGH,CORE,CORE_SUITE,1,115.8,90.4,26.5,2,0,4.6,3,22.4,349351.4,150000,116450.5,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,8.4,0,1
syn_case_0007,syn_item_0907,ENTERPRISE,TELECOM,70.9,3,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,34.6,53.5,-7.4,9,2,2.6,2,28.5,1716.6,1200,858.3,LOW,WEAK,CUSTOMER_RISK_ESCALATION,74,RENEW_WITH_CONCESSION,WON,1,0,-11.6,83.0,0
syn_case_0008,syn_item_0908,MID_MARKET,FINANCIAL_SERVICES,47.1,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,29.8,18.2,-6.4,8,0,2.8,10,7.9,22108.5,2400,2210.8,MEDIUM,WEAK,ADOPTION_DECLINE,74,RENEW_WITH_CONCESSION,CONTRACTED,1,1,0.2,76.7,0
syn_case_0009,syn_item_0909,COMMERCIAL,TELECOM,78.3,0,SECURITY_ADD_ON,Security,Annual Subscription,80,HIGH,EXPANSION,ADD_ON,0,35.2,45.0,-22.8,5,1,2.8,5,14.3,205743.5,48000,41148.7,LOW,WEAK,ADOPTION_DECLINE,46,RENEW,WON,1,0,-2.7,43.4,0
syn_case_0010,syn_item_0910,MID_MARKET,PUBLIC_SECTOR,97.8,0,AI_ADD_ON,AI / Data,Usage Add-on,86,HIGH,STRATEGIC,ADD_ON,0,87.6,79.1,10.4,0,0,4.6,2,15.5,10142.2,6000,5071.1,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,-2.2,2.6,0
syn_case_0011,syn_item_0911,COMMERCIAL,FINANCIAL_SERVICES,64.5,2,ANALYTICS_MODULE,Analytics,Annual Subscription,76,HIGH,EXPANSION,ADD_ON,0,89.0,65.6,10.6,3,0,4.0,1,5.7,2262.2,2400,2262.2,HIGH,STRONG,BASE_CASE,14,RENEW,EXPANDED,1,0,29.8,10.6,1
syn_case_0012,syn_item_0912,ENTERPRISE,ENERGY,87.4,0,PRO_SERVICES,Professional Services,One Time,34,LOW,SERVICES,SERVICES,0,83.7,63.9,13.7,3,0,4.0,10,15.1,10182.4,1200,1018.2,LOW,STRONG,MARGIN_RECOVERY,0,RENEW,WON,1,0,-0.5,7.4,0
syn_case_0013,syn_item_0913,COMMERCIAL,TELECOM,98,0,STORAGE_CAPACITY,Infrastructure,Consumption,64,MEDIUM,EXPANSION,CAPACITY,0,117.4,93.5,11.4,1,0,4.4,2,10.7,4284.8,2400,2142.4,LOW,VERY_STRONG,EXPANSION_UPSIDE,0,EXPAND,EXPANDED,1,0,25.6,4.7,1
syn_case_0014,syn_item_0914,MID_MARKET,ENERGY,66.7,1,DATA_PLATFORM,AI / Data,Annual Subscription,74,HIGH,STRATEGIC,CORE_PLATFORM,1,76.8,78.6,9.9,2,0,4.3,1,13.4,5198.6,6000,5198.6,LOW,STRONG,BASE_CASE,0,RENEW,WON,1,0,0.2,0,0
